session (db id),prolific id,dataset,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
665,66a38ce8969b2b81f9d2d73c,compas_shap,2813,40775,1,0.6401950073813064,1,1,1,1,97,6,Num. prior criminal records,AI prediction,2024-08-12 20:20:45.201719+00:00,0.41277135
665,66a38ce8969b2b81f9d2d73c,compas_shap,2815,40747,1,0.6851044827086532,1,1,0,0,82,6,Age,Num. prior criminal records,2024-08-12 20:21:11.798931+00:00,0.44328686666666667
665,66a38ce8969b2b81f9d2d73c,compas_shap,2817,39964,0,0.5090656973932048,0,1,0,1,94,4,Age,Num. days in jail,2024-08-12 20:21:29.072295+00:00,0.2878894
665,66a38ce8969b2b81f9d2d73c,compas_shap,2819,41135,0,0.7353260724149003,0,1,1,0,94,5,Age,Charge degree,2024-08-12 20:21:53.411734+00:00,0.40565731666666666
665,66a38ce8969b2b81f9d2d73c,compas_shap,2821,41080,1,0.6365580838638472,1,1,1,1,91,5,Num. prior criminal records,Num. juvenil convictions,2024-08-12 20:22:14.186554+00:00,0.34624699999999997
668,65cce024500351e8c8f7ff26,adult_cfs,2828,37015,0,0.96,0,1,1,0,55,2,Education,Occupation,2024-08-12 20:32:01.146696+00:00,2.8203403
668,65cce024500351e8c8f7ff26,adult_cfs,2829,36008,1,0.98,1,1,1,1,60,6,Similar cases,Occupation,2024-08-12 20:32:53.803989+00:00,0.8776215500000001
668,65cce024500351e8c8f7ff26,adult_cfs,2830,35814,0,0.98,1,0,0,0,75,5,Similar cases,Education,2024-08-12 20:33:18.997909+00:00,0.41989866666666664
668,65cce024500351e8c8f7ff26,adult_cfs,2831,39779,0,0.98,1,0,0,0,70,5,Similar cases,Education,2024-08-12 20:33:42.750468+00:00,0.39587598333333335
668,65cce024500351e8c8f7ff26,adult_cfs,2832,36899,1,0.9166666666666665,1,1,0,0,52,2,Education,Occupation,2024-08-12 20:34:42.602398+00:00,0.9975321666666667
668,65cce024500351e8c8f7ff26,adult_cfs,2834,39688,1,0.5811666666666667,0,0,0,1,54,2,Education,Age,2024-08-12 20:35:12.576944+00:00,0.49957576666666664
668,65cce024500351e8c8f7ff26,adult_cfs,2835,35310,1,0.98,1,1,1,1,53,4,Similar cases,Occupation,2024-08-12 20:35:56.139307+00:00,0.7260393833333333
668,65cce024500351e8c8f7ff26,adult_cfs,2836,39187,0,0.99,0,1,0,1,53,3,Similar cases,Education,2024-08-12 20:36:18.484342+00:00,0.37241725
668,65cce024500351e8c8f7ff26,adult_cfs,2838,38828,1,0.88,0,0,0,1,53,2,Education,Occupation,2024-08-12 20:36:55.812647+00:00,0.6221384166666667
668,65cce024500351e8c8f7ff26,adult_cfs,2839,38970,0,1.0,0,1,0,1,53,3,Education,Similar cases,2024-08-12 20:37:18.718122+00:00,0.38175791666666664
668,65cce024500351e8c8f7ff26,adult_cfs,2841,39653,0,0.98,0,1,0,1,53,4,Education,Similar cases,2024-08-12 20:37:43.784843+00:00,0.41777868333333334
668,65cce024500351e8c8f7ff26,adult_cfs,2843,35331,1,0.5596666666666666,0,0,0,1,56,2,Age,Education,2024-08-12 20:38:12.246305+00:00,0.4743577
668,65cce024500351e8c8f7ff26,adult_cfs,2845,39683,1,0.79,0,0,1,0,54,3,Similar cases,Occupation,2024-08-12 20:38:41.409584+00:00,0.48605465
668,65cce024500351e8c8f7ff26,adult_cfs,2847,39346,0,0.875,1,0,0,0,54,3,Education,Occupation,2024-08-12 20:39:03.999634+00:00,0.37650083333333334
668,65cce024500351e8c8f7ff26,adult_cfs,2849,38794,1,1.0,1,1,1,1,56,3,Similar cases,Occupation,2024-08-12 20:39:23.371938+00:00,0.32287173333333336
668,65cce024500351e8c8f7ff26,adult_cfs,2851,35756,0,0.8,1,0,1,1,53,2,Similar cases,Occupation,2024-08-12 20:39:53.137434+00:00,0.49609159999999997
669,5f2047f472c1fd2eaf643c64,compas_shap,2840,40027,0,0.6710723022125635,1,0,0,0,50,7,Num. prior criminal records,Charge degree,2024-08-12 20:37:19.450728+00:00,1.1469248166666666
669,5f2047f472c1fd2eaf643c64,compas_shap,2842,40091,1,0.58431089008542,1,1,0,0,55,7,Num. prior criminal records,Charge degree,2024-08-12 20:38:08.913176+00:00,0.8243741333333333
669,5f2047f472c1fd2eaf643c64,compas_shap,2844,40739,0,0.6017096627990866,0,1,0,1,60,6,Num. prior criminal records,Charge degree,2024-08-12 20:38:39.588427+00:00,0.5112541833333333
669,5f2047f472c1fd2eaf643c64,compas_shap,2848,40304,1,0.8491722653630659,1,1,1,1,90,9,Num. prior criminal records,Num. days in jail,2024-08-12 20:39:04.639423+00:00,0.4175166
669,5f2047f472c1fd2eaf643c64,compas_shap,2852,40977,0,0.5217232732240378,1,0,0,0,60,6,Num. prior criminal records,Age,2024-08-12 20:40:09.382027+00:00,1.0790434
669,5f2047f472c1fd2eaf643c64,compas_shap,2854,40060,0,0.5807885670308062,0,1,0,1,60,6,Num. prior criminal records,Charge degree,2024-08-12 20:40:35.927894+00:00,0.4424311166666667
669,5f2047f472c1fd2eaf643c64,compas_shap,2856,41133,1,0.6311676125394184,0,0,1,0,60,7,Num. prior criminal records,Charge degree,2024-08-12 20:41:09.064387+00:00,0.5522748833333334
669,5f2047f472c1fd2eaf643c64,compas_shap,2858,40147,1,0.624243926208347,1,1,1,1,60,6,Num. prior criminal records,Age,2024-08-12 20:41:40.035077+00:00,0.5161781666666667
669,5f2047f472c1fd2eaf643c64,compas_shap,2861,40647,0,0.6135353338214462,1,0,0,0,60,6,Num. prior criminal records,Charge degree,2024-08-12 20:42:30.873052+00:00,0.8472995833333333
669,5f2047f472c1fd2eaf643c64,compas_shap,2863,40312,1,0.6359817118402777,0,0,1,0,60,7,Num. prior criminal records,Charge degree,2024-08-12 20:42:58.682664+00:00,0.4634935333333334
669,5f2047f472c1fd2eaf643c64,compas_shap,2866,40640,0,0.7384641319798709,1,0,0,0,75,8,Age,Num. prior criminal records,2024-08-12 20:43:26.141105+00:00,0.45764068333333335
669,5f2047f472c1fd2eaf643c64,compas_shap,2867,40753,1,0.5911705362679943,0,0,1,0,70,7,Num. prior criminal records,Charge degree,2024-08-12 20:43:54.629697+00:00,0.4748098666666667
669,5f2047f472c1fd2eaf643c64,compas_shap,2870,40189,0,0.6466955822023019,0,1,0,1,75,8,Num. prior criminal records,Charge degree,2024-08-12 20:45:00.695503+00:00,1.1010967666666667
669,5f2047f472c1fd2eaf643c64,compas_shap,2871,40866,1,0.6326484998978406,0,0,1,0,80,8,Num. prior criminal records,Charge degree,2024-08-12 20:45:31.623114+00:00,0.5154601833333333
669,5f2047f472c1fd2eaf643c64,compas_shap,2885,40242,0,0.7668771771166569,0,1,0,1,80,9,Num. prior criminal records,Age,2024-08-12 20:51:33.401774+00:00,6.029644333333334
669,5f2047f472c1fd2eaf643c64,compas_shap,2887,39955,1,0.7529423915120025,1,1,1,1,80,9,Num. prior criminal records,Num. days in jail,2024-08-12 20:52:17.270054+00:00,0.731138
670,6637dcb5afc87b4b36c8f94f,adult_control,2853,39368,0,0.513281746031746,1,0,1,1,83,6,Age,Race,2024-08-12 20:40:24.057825+00:00,3.4904022333333335
670,6637dcb5afc87b4b36c8f94f,adult_control,2859,35320,0,0.99,0,1,0,1,81,5,Age,Education,2024-08-12 20:41:43.640267+00:00,1.3263740333333334
670,6637dcb5afc87b4b36c8f94f,adult_control,2862,36086,0,0.9741666666666666,1,0,0,0,78,5,Age,Education,2024-08-12 20:42:57.245379+00:00,1.2267518666666668
670,6637dcb5afc87b4b36c8f94f,adult_control,2868,35121,1,1.0,1,1,1,1,79,5,Working class,Education,2024-08-12 20:43:57.197237+00:00,0.9991976333333333
670,6637dcb5afc87b4b36c8f94f,adult_control,2869,36057,1,0.51,0,0,1,0,83,6,Race,Occupation,2024-08-12 20:45:00.315086+00:00,1.05196415
670,6637dcb5afc87b4b36c8f94f,adult_control,2872,39848,1,0.99,1,1,1,1,75,5,Age,Working class,2024-08-12 20:45:33.371620+00:00,0.5509422333333334
670,6637dcb5afc87b4b36c8f94f,adult_control,2873,36552,0,1.0,0,1,0,1,79,5,Working class,Race,2024-08-12 20:46:57.908700+00:00,1.4089513333333334
670,6637dcb5afc87b4b36c8f94f,adult_control,2875,38651,1,0.64,0,0,1,0,90,7,Working class,Age,2024-08-12 20:47:27.205351+00:00,0.4882775166666667
670,6637dcb5afc87b4b36c8f94f,adult_control,2876,35833,0,0.93,0,1,1,0,72,4,Race,Education,2024-08-12 20:47:55.668595+00:00,0.4743874
670,6637dcb5afc87b4b36c8f94f,adult_control,2878,39341,0,0.504,1,0,1,1,88,7,Education,Race,2024-08-12 20:48:29.810169+00:00,0.5690262333333334
670,6637dcb5afc87b4b36c8f94f,adult_control,2879,37734,1,0.87,1,1,1,1,85,6,Age,Working class,2024-08-12 20:48:59.884323+00:00,0.5012359
670,6637dcb5afc87b4b36c8f94f,adult_control,2881,37316,1,0.81,1,1,1,1,78,5,Age,Working class,2024-08-12 20:49:27.709920+00:00,0.46375995
670,6637dcb5afc87b4b36c8f94f,adult_control,2882,39149,0,0.5803333333333334,1,0,0,0,78,5,Age,Working class,2024-08-12 20:50:11.954830+00:00,0.7374151666666666
670,6637dcb5afc87b4b36c8f94f,adult_control,2883,37110,0,0.97,0,1,1,0,81,5,Age,Race,2024-08-12 20:50:42.148438+00:00,0.5032268
670,6637dcb5afc87b4b36c8f94f,adult_control,2884,38948,1,0.8133333333333332,0,0,1,0,80,5,Race,Education,2024-08-12 20:51:13.885994+00:00,0.5289592666666667
670,6637dcb5afc87b4b36c8f94f,adult_control,2886,38721,1,0.836,0,0,1,0,82,5,Age,Education,2024-08-12 20:51:52.341957+00:00,0.6409327166666666
672,669a6a35e3b6743e700add87,adult_cfs,2900,37306,1,0.8108333333333333,0,0,1,0,80,7,Occupation,Working class,2024-08-12 21:03:25.302976+00:00,4.134528933333333
672,669a6a35e3b6743e700add87,adult_cfs,2904,39315,0,0.5,1,0,0,0,80,7,Working class,Occupation,2024-08-12 21:04:37.174360+00:00,1.1978564
672,669a6a35e3b6743e700add87,adult_cfs,2908,39035,0,0.81,0,1,0,1,92,8,Hours per week,Education,2024-08-12 21:05:45.888423+00:00,1.1452343833333332
672,669a6a35e3b6743e700add87,adult_cfs,2911,35377,0,0.6425,1,0,0,0,91,7,Hours per week,AI prediction,2024-08-12 21:07:12.001738+00:00,1.4352219166666667
672,669a6a35e3b6743e700add87,adult_cfs,2915,37561,0,0.9841748366013071,1,0,0,0,93,7,Similar cases,Hours per week,2024-08-12 21:08:31.276075+00:00,1.3212389500000001
672,669a6a35e3b6743e700add87,adult_cfs,2920,38273,0,0.8758333333333335,1,0,1,1,82,7,Marital status,Occupation,2024-08-12 21:12:27.304986+00:00,3.933815183333333
672,669a6a35e3b6743e700add87,adult_cfs,2922,39508,0,0.93,0,1,0,1,89,7,AI prediction,Similar cases,2024-08-12 21:13:55.759124+00:00,1.4742356333333333
672,669a6a35e3b6743e700add87,adult_cfs,2924,37050,1,0.99,0,0,1,0,91,8,Education,Occupation,2024-08-12 21:14:49.161967+00:00,0.8900473833333333
672,669a6a35e3b6743e700add87,adult_cfs,2927,37916,1,0.95,0,0,0,1,72,5,Hours per week,Occupation,2024-08-12 21:16:14.374828+00:00,1.42021435
672,669a6a35e3b6743e700add87,adult_cfs,2930,35762,0,0.9876616161616161,0,1,0,1,81,5,Country of origin,AI prediction,2024-08-12 21:18:02.221750+00:00,1.7974487000000001
672,669a6a35e3b6743e700add87,adult_cfs,2933,39021,0,0.8066666666666668,0,1,1,0,87,7,Similar cases,Occupation,2024-08-12 21:19:34.799798+00:00,1.5429674666666666
672,669a6a35e3b6743e700add87,adult_cfs,2936,39055,1,0.7266666666666666,1,1,0,0,78,6,Occupation,Country of origin,2024-08-12 21:20:47.452047+00:00,1.2108708166666666
672,669a6a35e3b6743e700add87,adult_cfs,2938,36017,1,0.64,1,1,1,1,91,7,Occupation,Similar cases,2024-08-12 21:21:57.414786+00:00,1.16604565
672,669a6a35e3b6743e700add87,adult_cfs,2940,37049,1,0.68,1,1,1,1,93,7,Education,Country of origin,2024-08-12 21:22:32.690227+00:00,0.5879240166666667
672,669a6a35e3b6743e700add87,adult_cfs,2942,36231,1,0.8500007215007216,0,0,1,0,88,7,Occupation,Similar cases,2024-08-12 21:23:08.681474+00:00,0.5998541166666667
672,669a6a35e3b6743e700add87,adult_cfs,2944,38217,1,0.6044642857142856,1,1,1,1,86,7,Occupation,AI prediction,2024-08-12 21:23:55.812055+00:00,0.7855096833333334
673,66721a338168f8341944177a,adult_control,2893,39442,0,0.606,1,0,1,1,78,5,Age,Education,2024-08-12 21:00:23.088345+00:00,0.8049076500000001
673,66721a338168f8341944177a,adult_control,2894,39467,1,0.91,1,1,1,1,79,5,Education,Occupation,2024-08-12 21:00:52.883994+00:00,0.49659415
673,66721a338168f8341944177a,adult_control,2895,35475,0,0.515547619047619,1,0,0,0,79,4,Education,Working class,2024-08-12 21:01:22.078179+00:00,0.48656975
673,66721a338168f8341944177a,adult_control,2896,35150,1,0.5586904761904763,0,0,0,1,78,5,Education,Age,2024-08-12 21:01:50.667571+00:00,0.47648986666666665
673,66721a338168f8341944177a,adult_control,2898,37957,0,0.91,0,1,1,0,82,5,Working class,Age,2024-08-12 21:02:30.850636+00:00,0.66971775
673,66721a338168f8341944177a,adult_control,2899,35535,0,0.93,0,1,0,1,80,4,Age,Race,2024-08-12 21:03:00.557265+00:00,0.49511048333333335
673,66721a338168f8341944177a,adult_control,2902,39836,1,0.7353852813852814,0,0,1,0,76,5,AI prediction,Working class,2024-08-12 21:03:42.819209+00:00,0.7043657333333333
673,66721a338168f8341944177a,adult_control,2903,38239,1,0.99,1,1,1,1,78,6,AI prediction,Working class,2024-08-12 21:04:22.098177+00:00,0.6546494666666667
673,66721a338168f8341944177a,adult_control,2906,35557,0,1.0,1,0,0,0,78,5,Working class,Age,2024-08-12 21:05:14.176855+00:00,0.8679779666666666
673,66721a338168f8341944177a,adult_control,2909,37509,0,0.5,1,0,0,0,77,5,AI prediction,Age,2024-08-12 21:05:57.201168+00:00,0.7170718833333333
673,66721a338168f8341944177a,adult_control,2910,38117,0,1.0,0,1,0,1,86,5,AI prediction,Working class,2024-08-12 21:06:31.022808+00:00,0.563694
673,66721a338168f8341944177a,adult_control,2912,37134,1,0.98375,0,0,0,1,76,5,Age,Working class,2024-08-12 21:07:14.256602+00:00,0.7205632333333334
673,66721a338168f8341944177a,adult_control,2913,36657,1,1.0,1,1,1,1,77,5,Age,Working class,2024-08-12 21:07:55.993451+00:00,0.69561415
673,66721a338168f8341944177a,adult_control,2914,39563,1,0.99,1,1,1,1,82,5,AI prediction,Working class,2024-08-12 21:08:30.229788+00:00,0.5706056166666666
673,66721a338168f8341944177a,adult_control,2917,37529,1,0.9505000000000001,0,0,1,0,80,5,AI prediction,Working class,2024-08-12 21:09:03.759698+00:00,0.5588318333333333
673,66721a338168f8341944177a,adult_control,2919,35971,0,0.8533333333333336,0,1,0,1,82,5,AI prediction,Age,2024-08-12 21:09:47.867084+00:00,0.7351230999999999
674,6664b8146408ebc8a3d7ea6e,adult_control,2921,39376,1,0.7975,0,0,1,0,79,5,Age,Education,2024-08-12 21:13:51.092401+00:00,1.3831968833333332
674,6664b8146408ebc8a3d7ea6e,adult_control,2923,39442,0,0.606,1,0,1,1,78,5,Working class,Race,2024-08-12 21:14:48.295952+00:00,0.9533925166666666
674,6664b8146408ebc8a3d7ea6e,adult_control,2925,35254,1,0.56,0,0,1,0,73,4,AI prediction,Occupation,2024-08-12 21:15:26.035881+00:00,0.6289988166666666
674,6664b8146408ebc8a3d7ea6e,adult_control,2926,36187,0,1.0,0,1,0,1,74,4,AI prediction,Occupation,2024-08-12 21:16:09.305877+00:00,0.7211666
674,6664b8146408ebc8a3d7ea6e,adult_control,2928,37842,0,0.5639945332445332,0,1,0,1,78,4,AI prediction,Race,2024-08-12 21:17:09.080069+00:00,0.9962365333333333
674,6664b8146408ebc8a3d7ea6e,adult_control,2929,35615,1,0.5385,0,0,0,1,73,5,Working class,Race,2024-08-12 21:17:47.843273+00:00,0.6460534
674,6664b8146408ebc8a3d7ea6e,adult_control,2931,39654,1,1.0,1,1,1,1,76,4,AI prediction,Occupation,2024-08-12 21:18:31.604387+00:00,0.7293518999999999
674,6664b8146408ebc8a3d7ea6e,adult_control,2932,39748,1,0.845,1,1,0,0,75,4,Age,Race,2024-08-12 21:19:10.520470+00:00,0.6486013833333334
674,6664b8146408ebc8a3d7ea6e,adult_control,2934,38460,0,0.7684545454545454,1,0,1,1,77,4,Age,Race,2024-08-12 21:19:59.356990+00:00,0.813942
674,6664b8146408ebc8a3d7ea6e,adult_control,2935,39864,0,0.97,0,1,0,1,76,4,AI prediction,Working class,2024-08-12 21:20:36.173622+00:00,0.6136105333333333
674,6664b8146408ebc8a3d7ea6e,adult_control,2937,37852,1,0.825,1,1,1,1,79,4,Age,Occupation,2024-08-12 21:21:20.509772+00:00,0.7389358333333333
674,6664b8146408ebc8a3d7ea6e,adult_control,2939,39683,1,0.79,0,0,0,1,66,4,Age,Working class,2024-08-12 21:22:00.603701+00:00,0.66823215
674,6664b8146408ebc8a3d7ea6e,adult_control,2941,37086,1,1.0,1,1,1,1,77,5,AI prediction,Race,2024-08-12 21:22:50.988338+00:00,0.83974395
674,6664b8146408ebc8a3d7ea6e,adult_control,2943,35326,0,0.7193910256410253,1,0,0,0,80,5,AI prediction,Race,2024-08-12 21:23:51.499573+00:00,1.0085205833333333
674,6664b8146408ebc8a3d7ea6e,adult_control,2945,38007,0,0.805,1,0,1,1,60,3,Working class,Occupation,2024-08-12 21:24:42.340911+00:00,0.8473556333333333
674,6664b8146408ebc8a3d7ea6e,adult_control,2946,38916,0,0.94,0,1,0,1,92,6,AI prediction,Working class,2024-08-12 21:25:28.401708+00:00,0.76767995
675,66799662d6513151e840c6af,compas_shap,2947,40781,1,0.5518105806577558,0,0,1,0,94,8,Num. prior criminal records,Charge degree,2024-08-12 21:27:08.380340+00:00,1.2376456
675,66799662d6513151e840c6af,compas_shap,2948,40772,0,0.7117106703717708,0,1,0,1,100,4,Num. prior criminal records,Feature chart,2024-08-12 21:27:51.496404+00:00,0.7186010666666667
675,66799662d6513151e840c6af,compas_shap,2949,41133,1,0.6311676125394184,0,0,1,0,96,9,Num. prior criminal records,Charge degree,2024-08-12 21:28:20.708225+00:00,0.48686368333333335
675,66799662d6513151e840c6af,compas_shap,2950,41027,1,0.6651883007641689,0,0,1,0,95,7,Num. prior criminal records,Num. juvenil convictions,2024-08-12 21:28:47.806181+00:00,0.4516326
675,66799662d6513151e840c6af,compas_shap,2951,40407,0,0.561432887523119,1,0,0,0,97,8,Charge degree,Race,2024-08-12 21:29:21.058733+00:00,0.5542092000000001
675,66799662d6513151e840c6af,compas_shap,2952,40166,1,0.6025180928653889,1,1,1,1,100,8,Num. prior criminal records,Charge degree,2024-08-12 21:29:40.925883+00:00,0.33111916666666663
675,66799662d6513151e840c6af,compas_shap,2953,41032,0,0.7186380297744048,0,1,0,1,99,9,Num. juvenil convictions,Race,2024-08-12 21:30:13.716025+00:00,0.5465023666666667
675,66799662d6513151e840c6af,compas_shap,2954,40532,1,0.6311676125394184,1,1,1,1,98,8,Num. prior criminal records,Charge degree,2024-08-12 21:30:30.051345+00:00,0.27225533333333335
675,66799662d6513151e840c6af,compas_shap,2955,40134,1,0.6018348854162354,1,1,1,1,88,7,Num. prior criminal records,Charge degree,2024-08-12 21:31:03.975081+00:00,0.5653956
675,66799662d6513151e840c6af,compas_shap,2956,40167,0,0.5373610868853997,1,0,0,0,83,7,AI prediction,Num. days in jail,2024-08-12 21:31:19.393315+00:00,0.2569705666666667
675,66799662d6513151e840c6af,compas_shap,2957,40085,0,0.5373610868853997,1,0,0,0,97,8,Age,Num. days in jail,2024-08-12 21:31:41.046817+00:00,0.3608917
675,66799662d6513151e840c6af,compas_shap,2958,40869,1,0.5920017403509971,0,0,1,0,100,9,Num. prior criminal records,Charge degree,2024-08-12 21:31:56.342816+00:00,0.2549333166666667
675,66799662d6513151e840c6af,compas_shap,2959,41013,0,0.5597251021447561,1,0,0,0,70,8,AI prediction,Feature chart,2024-08-12 21:32:33.341307+00:00,0.6166415166666667
675,66799662d6513151e840c6af,compas_shap,2961,41109,1,0.8161773323805346,1,1,1,1,100,9,AI prediction,Num. days in jail,2024-08-12 21:32:48.425751+00:00,0.2514074
675,66799662d6513151e840c6af,compas_shap,2962,41153,0,0.5918487358064474,0,1,0,1,99,9,AI prediction,Age,2024-08-12 21:33:04.403480+00:00,0.26629548333333336
675,66799662d6513151e840c6af,compas_shap,2964,40545,0,0.5372913304937228,0,1,0,1,100,8,AI prediction,Num. prior criminal records,2024-08-12 21:33:23.693957+00:00,0.32150795
677,6601acd8481d967fb8e752a7,adult_shap,2966,36113,1,0.95,1,1,1,1,91,7,Capital gain,Occupation,2024-08-12 21:33:32.440667+00:00,3.2941108
677,6601acd8481d967fb8e752a7,adult_shap,2969,38886,1,0.53,1,1,0,0,86,7,Capital gain,Occupation,2024-08-12 21:35:17.504634+00:00,1.7510661166666668
677,6601acd8481d967fb8e752a7,adult_shap,2973,38067,0,0.905,0,1,0,1,88,7,Capital gain,Occupation,2024-08-12 21:36:40.189903+00:00,1.3780878166666668
677,6601acd8481d967fb8e752a7,adult_shap,2975,36090,1,0.69,1,1,1,1,93,6,Hours per week,Occupation,2024-08-12 21:37:45.309802+00:00,1.08533165
677,6601acd8481d967fb8e752a7,adult_shap,2993,36755,1,0.56,0,0,0,1,90,7,Capital gain,Occupation,2024-08-12 21:41:43.639188+00:00,3.9721564333333332
677,6601acd8481d967fb8e752a7,adult_shap,2997,35225,0,1.0,0,1,0,1,91,8,Hours per week,Capital gain,2024-08-12 21:42:33.483052+00:00,0.8307310666666667
677,6601acd8481d967fb8e752a7,adult_shap,3007,37598,0,0.87875,1,0,0,0,90,6,Capital gain,Occupation,2024-08-12 21:44:03.269333+00:00,1.4964380166666666
677,6601acd8481d967fb8e752a7,adult_shap,3014,35979,1,0.9462820512820512,0,0,1,0,93,6,Occupation,Hours per week,2024-08-12 21:44:58.312189+00:00,0.9173809333333334
677,6601acd8481d967fb8e752a7,adult_shap,3022,38108,1,0.8433333333333333,0,0,0,1,84,6,Capital gain,Occupation,2024-08-12 21:47:01.933395+00:00,2.0603534333333333
677,6601acd8481d967fb8e752a7,adult_shap,3023,38738,1,0.8728095238095238,0,0,1,0,88,8,Occupation,Education,2024-08-12 21:47:51.512942+00:00,0.8263257833333333
677,6601acd8481d967fb8e752a7,adult_shap,3026,37757,0,0.8423809523809525,1,0,0,0,89,7,Capital gain,Occupation,2024-08-12 21:48:47.429695+00:00,0.9319458833333333
677,6601acd8481d967fb8e752a7,adult_shap,3028,36315,0,0.96,0,1,0,1,97,7,Capital gain,Occupation,2024-08-12 21:49:39.331516+00:00,0.86503035
677,6601acd8481d967fb8e752a7,adult_shap,3031,39483,0,0.5405357142857142,1,0,0,0,92,7,Occupation,Capital gain,2024-08-12 21:51:19.965933+00:00,1.6772402833333333
677,6601acd8481d967fb8e752a7,adult_shap,3033,39386,0,0.9366666666666668,0,1,0,1,91,8,Occupation,Capital gain,2024-08-12 21:52:08.134775+00:00,0.8028140333333333
677,6601acd8481d967fb8e752a7,adult_shap,3035,35056,0,0.87,1,0,0,0,93,8,Occupation,Capital gain,2024-08-12 21:52:54.635498+00:00,0.7750120500000001
677,6601acd8481d967fb8e752a7,adult_shap,3038,37773,1,0.6091031746031745,1,1,1,1,93,6,Hours per week,Occupation,2024-08-12 21:53:44.671961+00:00,0.83394105
678,662c4b36960bb85f6f77fc6e,adult_shap,2960,39096,1,0.61,0,0,1,0,75,4,AI prediction,Occupation,2024-08-12 21:32:40.586340+00:00,1.7478186666666666
678,662c4b36960bb85f6f77fc6e,adult_shap,2965,37356,0,0.7412142857142857,1,0,0,0,76,4,AI prediction,Education,2024-08-12 21:33:28.096233+00:00,0.7918315499999999
678,662c4b36960bb85f6f77fc6e,adult_shap,2968,35821,1,0.51,0,0,1,0,75,4,AI prediction,Race,2024-08-12 21:35:05.460527+00:00,1.6227382333333333
678,662c4b36960bb85f6f77fc6e,adult_shap,2971,36212,1,0.94,0,0,1,0,78,4,AI prediction,Occupation,2024-08-12 21:35:55.704576+00:00,0.8374008166666667
678,662c4b36960bb85f6f77fc6e,adult_shap,2972,36239,0,0.9629761904761903,0,1,0,1,78,4,AI prediction,Sex,2024-08-12 21:36:37.780462+00:00,0.7012647666666666
678,662c4b36960bb85f6f77fc6e,adult_shap,2974,38276,0,1.0,0,1,0,1,81,5,Working class,Occupation,2024-08-12 21:37:29.256323+00:00,0.8579310166666667
678,662c4b36960bb85f6f77fc6e,adult_shap,2976,39141,0,0.625,0,1,0,1,77,4,AI prediction,Education,2024-08-12 21:38:07.946232+00:00,0.6448318166666667
678,662c4b36960bb85f6f77fc6e,adult_shap,2977,36123,1,0.58,1,1,1,1,78,4,AI prediction,Working class,2024-08-12 21:38:44.542879+00:00,0.6099441166666666
678,662c4b36960bb85f6f77fc6e,adult_shap,2982,37757,0,0.8423809523809525,1,0,0,0,76,4,AI prediction,Education,2024-08-12 21:39:40.534465+00:00,0.9331931
678,662c4b36960bb85f6f77fc6e,adult_shap,2984,36507,0,0.6875,1,0,0,0,80,4,AI prediction,Sex,2024-08-12 21:40:16.355358+00:00,0.5970148833333333
678,662c4b36960bb85f6f77fc6e,adult_shap,2989,39773,0,1.0,0,1,0,1,68,3,AI prediction,Occupation,2024-08-12 21:40:58.609397+00:00,0.7042339833333333
678,662c4b36960bb85f6f77fc6e,adult_shap,2992,36319,1,0.91,0,0,1,0,75,4,AI prediction,Occupation,2024-08-12 21:41:36.385957+00:00,0.6296093333333334
678,662c4b36960bb85f6f77fc6e,adult_shap,2998,37261,0,0.51,1,0,0,0,77,4,AI prediction,Occupation,2024-08-12 21:42:35.420267+00:00,0.9839051666666666
678,662c4b36960bb85f6f77fc6e,adult_shap,3003,39159,1,0.99,1,1,1,1,81,5,AI prediction,Working class,2024-08-12 21:43:11.273763+00:00,0.5975582666666667
678,662c4b36960bb85f6f77fc6e,adult_shap,3006,37940,1,0.52,1,1,1,1,80,5,AI prediction,Occupation,2024-08-12 21:43:56.915272+00:00,0.7606918166666666
678,662c4b36960bb85f6f77fc6e,adult_shap,3013,37926,1,0.94,1,1,1,1,80,5,AI prediction,Occupation,2024-08-12 21:44:48.016794+00:00,0.8516920333333334
679,615efd1df11a7d21f0f12f68,compas_cfs,2978,40015,0,0.7456098066284436,0,1,0,1,72,4,AI prediction,Similar cases,2024-08-12 21:38:56.054919+00:00,3.0346433
679,615efd1df11a7d21f0f12f68,compas_cfs,2981,41072,1,0.6326484998978406,0,0,1,0,77,4,AI prediction,Sex,2024-08-12 21:39:39.874889+00:00,0.7303328333333333
679,615efd1df11a7d21f0f12f68,compas_cfs,2987,40307,1,0.7686655335760444,1,1,1,1,68,4,AI prediction,Age,2024-08-12 21:40:40.308069+00:00,1.0072196666666666
679,615efd1df11a7d21f0f12f68,compas_cfs,2990,41102,0,0.5373303089624688,1,0,0,0,75,4,AI prediction,Age,2024-08-12 21:41:22.731417+00:00,0.7070557999999999
679,615efd1df11a7d21f0f12f68,compas_cfs,2996,40721,1,0.683631798675267,1,1,1,1,76,4,AI prediction,Sex,2024-08-12 21:42:18.986111+00:00,0.9375782333333333
679,615efd1df11a7d21f0f12f68,compas_cfs,3001,39965,0,0.5116439958181203,1,0,0,0,75,4,AI prediction,Age,2024-08-12 21:42:58.167389+00:00,0.6530213
