session (db id),num prediccion,num chunk,prolific id,dataset,set,feedback,feedback level,case type,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human agree AI,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
709,15,3,61528277afcb4906d01e0442,compas_control,compas,control,0,falso positivo,3451,40043,1,0.626426189579325,0,0,1,0,1,96,7,Num. prior criminal records,Charge degree,2024-08-13 00:49:05.334696+00:00,0.26305411666666667
710,0,0,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso negativo,3434,39314,0,0.96,1,0,1,1,0,70,5,Occupation,Capital gain,2024-08-13 00:45:13.746586+00:00,0.8795580833333333
710,1,0,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero negativo,3436,39515,0,1.0,0,1,1,0,0,71,5,Working class,Race,2024-08-13 00:45:30.379517+00:00,0.27721551666666666
710,2,0,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero negativo,3440,36019,0,0.99,0,1,1,0,0,75,6,Marital status,Sex,2024-08-13 00:46:57.734662+00:00,1.4559190833333333
710,3,0,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso positivo,3442,37481,1,0.7758333333333333,0,0,1,0,1,82,6,Capital gain,Occupation,2024-08-13 00:47:23.545063+00:00,0.43017334999999995
710,4,1,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero positivo,3444,35852,1,0.87,1,1,1,1,1,82,6,Education,Capital loss,2024-08-13 00:47:54.808161+00:00,0.5210516333333334
710,5,1,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero positivo,3446,38678,1,0.7117857142857144,1,1,1,1,1,80,4,Capital loss,Marital status,2024-08-13 00:48:16.031702+00:00,0.3537256833333334
710,6,1,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero negativo,3448,35196,0,0.8,0,1,1,0,0,80,4,Occupation,Relationship,2024-08-13 00:48:42.272269+00:00,0.4373427833333333
710,7,1,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero negativo,3450,36989,0,0.66,0,1,1,0,0,85,5,Education,Capital loss,2024-08-13 00:48:54.647905+00:00,0.2062606
710,8,2,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso negativo,3452,35794,0,0.6,1,0,1,1,0,74,6,Sex,Capital gain,2024-08-13 00:49:49.953514+00:00,0.92176015
710,9,2,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero positivo,3453,36210,1,0.5293333333333333,1,1,1,1,1,83,6,Sex,Hours per week,2024-08-13 00:50:01.349262+00:00,0.18992913333333333
710,10,2,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,verdadero positivo,3454,35616,1,0.92,1,1,1,1,1,82,6,Education,Similar cases,2024-08-13 00:50:15.204908+00:00,0.23092743333333335
710,11,2,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso negativo,3455,38141,0,0.9399047619047619,1,0,1,1,0,83,5,Hours per week,Occupation,2024-08-13 00:50:28.960154+00:00,0.2292541
710,12,3,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso positivo,3456,39056,1,0.95,0,0,1,0,1,85,5,Relationship,Age,2024-08-13 00:50:55.511141+00:00,0.44251645
710,13,3,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso positivo,3457,35845,1,0.9064848484848484,0,0,1,0,1,86,4,Education,Hours per week,2024-08-13 00:51:09.231647+00:00,0.2286751
710,14,3,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso positivo,3458,35395,1,0.7601666666666668,0,0,1,0,1,92,5,Race,Age,2024-08-13 00:51:23.326848+00:00,0.23492001666666665
710,15,3,6603fcffed04e57eac3383b2,adult_cfs,adult,cfs,2,falso negativo,3459,39071,0,0.96,1,0,1,1,0,85,4,Occupation,Working class,2024-08-13 00:52:03.613561+00:00,0.6714452166666667
711,0,0,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero negativo,3492,41100,0,0.7430958934452524,0,1,0,1,1,86,9,AI prediction,Similar cases,2024-08-13 01:10:57.615519+00:00,23.136877616666666
711,1,0,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso positivo,3493,40886,1,0.7636375019484681,0,0,1,0,1,89,9,Similar cases,Num. prior criminal records,2024-08-13 01:11:37.008701+00:00,0.6565530333333334
711,2,0,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero positivo,3495,40410,1,0.5282349673799408,1,1,1,1,1,61,5,Num. days in jail,Race,2024-08-13 01:12:17.573588+00:00,0.67608145
711,3,0,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero negativo,3498,41015,0,0.6165256265861914,0,1,0,1,1,52,5,AI prediction,Num. days in jail,2024-08-13 01:13:17.087376+00:00,0.9918964666666666
711,4,1,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero positivo,3504,40682,1,0.5404413293979428,1,1,0,0,0,57,3,Num. days in jail,Charge degree,2024-08-13 01:14:41.733805+00:00,1.4107738166666666
711,5,1,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero positivo,3506,40099,1,0.7337427467844692,1,1,1,1,1,58,3,AI prediction,Charge degree,2024-08-13 01:15:20.217225+00:00,0.6413903333333334
711,6,1,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso negativo,3508,40984,0,0.5768713960204794,1,0,0,0,1,75,5,Similar cases,AI prediction,2024-08-13 01:15:55.580147+00:00,0.5893820333333333
711,7,1,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso positivo,3509,40204,1,0.5480482380228139,0,0,1,0,1,76,6,Similar cases,Num. days in jail,2024-08-13 01:16:14.340548+00:00,0.31267335
711,8,2,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero negativo,3510,41141,0,0.6544389935609652,0,1,0,1,1,82,6,AI prediction,Num. days in jail,2024-08-13 01:17:08.743749+00:00,0.9067200166666667
711,9,2,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso negativo,3512,41137,0,0.6522204952646686,1,0,1,1,0,72,4,Charge degree,Race,2024-08-13 01:17:29.303977+00:00,0.3426704666666666
711,10,2,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso positivo,3513,40635,1,0.5236657837072888,0,0,1,0,1,66,3,Similar cases,AI prediction,2024-08-13 01:17:48.991545+00:00,0.3281261333333333
711,11,2,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero negativo,3514,40922,0,0.6942347889634011,0,1,1,0,0,56,2,Similar cases,Num. days in jail,2024-08-13 01:18:05.988639+00:00,0.2832849
711,12,3,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso negativo,3515,40587,0,0.5834116338983666,1,0,0,0,1,61,5,Num. days in jail,Similar cases,2024-08-13 01:19:00.184638+00:00,0.9032666500000001
711,13,3,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso positivo,3517,40870,1,0.5370363304825758,0,0,0,1,0,69,5,Similar cases,Num. juvenile convictions,2024-08-13 01:20:46.336598+00:00,1.7691993333333333
711,14,3,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,falso negativo,3519,40999,0,0.5752567937427352,1,0,0,0,1,62,3,Similar cases,Charge degree,2024-08-13 01:21:18.086055+00:00,0.5291576166666666
711,15,3,661415341b1fdb1844c6f6a6,compas_cfs,compas,cfs,2,verdadero positivo,3521,40004,1,0.5674715459040546,1,1,1,1,1,72,1,Sex,Num. days in jail,2024-08-13 01:21:54.386250+00:00,0.60500325
712,0,0,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero negativo,3460,35169,0,1.0,0,1,0,1,1,75,9,Occupation,Marital status,2024-08-13 00:53:35.926509+00:00,1.2591553166666667
712,1,0,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso negativo,3461,37968,0,0.5405357142857142,1,0,0,0,1,60,8,Occupation,AI prediction,2024-08-13 00:54:34.109223+00:00,0.9697119
712,2,0,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero positivo,3462,37549,1,0.86,1,1,1,1,1,70,8,Education,AI prediction,2024-08-13 00:55:18.427166+00:00,0.7386323833333334
712,3,0,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso negativo,3463,38976,0,0.68,1,0,1,1,0,80,8,Working class,Hours per week,2024-08-13 00:55:40.691192+00:00,0.37106710000000004
712,4,1,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero positivo,3464,36069,1,0.6,1,1,1,1,1,75,8,Education,Age,2024-08-13 00:56:35.382897+00:00,0.9115284166666666
712,5,1,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero negativo,3465,38501,0,0.8,0,1,0,1,1,75,8,Occupation,AI prediction,2024-08-13 00:57:06.685320+00:00,0.5217070500000001
712,6,1,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero positivo,3466,38983,1,0.98,1,1,1,1,1,90,9,Education,AI prediction,2024-08-13 00:57:43.474937+00:00,0.6131602833333333
712,7,1,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso negativo,3467,35584,0,0.99,1,0,0,0,1,85,7,Education,Working class,2024-08-13 00:58:03.245373+00:00,0.3295072666666667
712,8,2,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso positivo,3469,36103,1,1.0,0,0,1,0,1,100,9,Working class,AI prediction,2024-08-13 00:58:44.806566+00:00,0.69268655
712,9,2,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso positivo,3470,38789,1,0.6401309523809524,0,0,1,0,1,80,7,Education,Occupation,2024-08-13 00:59:01.107144+00:00,0.27167630000000004
712,10,2,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso positivo,3471,35615,1,0.5385,0,0,0,1,0,65,7,Occupation,AI prediction,2024-08-13 00:59:45.215163+00:00,0.73513365
712,11,2,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero negativo,3473,39450,0,0.845,0,1,0,1,1,75,7,Occupation,Education,2024-08-13 01:00:06.520789+00:00,0.35509376666666664
712,12,3,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso negativo,3474,36445,0,0.5639945332445332,1,0,0,0,1,75,6,Education,Occupation,2024-08-13 01:00:57.743867+00:00,0.8537179666666667
712,13,3,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero negativo,3476,39689,0,0.99,0,1,0,1,1,60,6,AI prediction,Education,2024-08-13 01:01:32.064939+00:00,0.5720178666666667
712,14,3,669521ef1465b3d43f212c30,adult_control,adult,control,0,verdadero positivo,3477,37099,1,0.9266666666666665,1,1,1,1,1,80,7,Occupation,Hours per week,2024-08-13 01:01:59.824061+00:00,0.4626520333333334
712,15,3,669521ef1465b3d43f212c30,adult_control,adult,control,0,falso positivo,3478,36462,1,0.7835238095238095,0,0,1,0,1,85,7,Occupation,Education,2024-08-13 01:02:18.816558+00:00,0.3165416166666667
714,0,0,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso negativo,3481,35487,0,0.5026666666666667,1,0,1,1,0,80,3,Education,Hours per week,2024-08-13 01:04:27.052669+00:00,4.30763795
714,1,0,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero positivo,3484,38778,1,0.66,1,1,0,0,0,69,6,Marital status,Sex,2024-08-13 01:06:27.581546+00:00,2.0088146166666667
714,2,0,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso positivo,3485,39874,1,0.6426406926406923,0,0,0,1,0,87,6,Education,Hours per week,2024-08-13 01:06:55.637678+00:00,0.4676022
714,3,0,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero negativo,3487,37276,0,0.89,0,1,1,0,0,84,4,Relationship,Hours per week,2024-08-13 01:07:43.143664+00:00,0.7917664333333333
714,4,1,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero negativo,3488,37894,0,0.99,0,1,1,0,0,81,6,Capital loss,Hours per week,2024-08-13 01:08:26.811014+00:00,0.7277891666666666
714,5,1,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero positivo,3489,39086,1,0.985,1,1,1,1,1,88,4,Education,Capital gain,2024-08-13 01:08:48.196123+00:00,0.3564184833333333
714,6,1,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso positivo,3491,38440,1,0.87,0,0,1,0,1,66,5,Marital status,Country of origin,2024-08-13 01:09:46.617579+00:00,0.9736909333333333
714,7,1,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero negativo,3494,39744,0,0.94,0,1,1,0,0,85,5,Working class,Capital gain,2024-08-13 01:12:12.448489+00:00,2.4305151666666664
714,8,2,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero negativo,3496,38249,0,0.94,0,1,1,0,0,91,6,Working class,None,2024-08-13 01:12:37.769138+00:00,0.4220108166666667
714,9,2,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero positivo,3497,35330,1,0.91,1,1,1,1,1,89,6,Working class,Capital gain,2024-08-13 01:12:52.022596+00:00,0.23755763333333332
714,10,2,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso positivo,3499,37097,1,0.65,0,0,0,1,0,83,4,Occupation,Capital loss,2024-08-13 01:13:26.151212+00:00,0.5688102666666667
714,11,2,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso positivo,3500,36613,1,0.5903722943722943,0,0,1,0,1,88,7,Occupation,Country of origin,2024-08-13 01:13:42.288459+00:00,0.26895411666666663
714,12,3,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso negativo,3501,35794,0,0.6,1,0,0,0,1,90,5,Relationship,Hours per week,2024-08-13 01:14:12.816241+00:00,0.5087963666666666
714,13,3,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso negativo,3503,35431,0,0.9591666666666666,1,0,1,1,0,91,5,Capital loss,Marital status,2024-08-13 01:14:32.353773+00:00,0.32562553333333333
714,14,3,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,verdadero positivo,3505,37160,1,0.98,1,1,1,1,1,86,6,Occupation,Capital loss,2024-08-13 01:15:16.676701+00:00,0.7387154666666667
714,15,3,65fd56b2ef726469ebaaca51,adult_control,adult,control,0,falso negativo,3507,36321,0,0.6809999999999999,1,0,1,1,0,90,4,Occupation,Capital gain,2024-08-13 01:15:31.724523+00:00,0.2507970333333333
715,0,0,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero positivo,3502,35351,1,0.56725,1,1,1,1,1,75,7,Occupation,Education,2024-08-13 01:14:16.314848+00:00,5.1304583
715,1,0,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso positivo,3511,36089,1,0.865,0,0,1,0,1,60,5,Occupation,AI prediction,2024-08-13 01:17:21.081188+00:00,3.0794390000000003
715,2,0,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso negativo,3516,39389,0,0.96,1,0,1,1,0,86,7,Education,AI prediction,2024-08-13 01:19:59.212584+00:00,2.6355232666666666
715,3,0,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero positivo,3520,36825,1,0.8155,1,1,0,0,0,60,6,Country of origin,Occupation,2024-08-13 01:21:38.469680+00:00,1.6542849333333334
715,4,1,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso negativo,3523,35690,0,0.53,1,0,0,0,1,73,6,Education,Working class,2024-08-13 01:23:44.181882+00:00,2.095203366666667
715,5,1,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso positivo,3527,36581,1,0.7,0,0,1,0,1,83,7,Education,AI prediction,2024-08-13 01:25:22.979368+00:00,1.6466247666666667
715,6,1,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso positivo,3531,35673,1,0.545,0,0,0,1,0,60,5,Capital gain,AI prediction,2024-08-13 01:28:07.631465+00:00,2.7442016166666665
715,7,1,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero positivo,3535,35677,1,0.8366666666666667,1,1,1,1,1,80,7,Education,Working class,2024-08-13 01:29:18.537361+00:00,1.1817649333333333
715,8,2,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero negativo,3538,39913,0,0.81,0,1,0,1,1,71,5,Education,Hours per week,2024-08-13 01:30:31.381553+00:00,1.2140698666666667
715,9,2,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero negativo,3546,38816,0,0.86,0,1,0,1,1,64,5,Education,Capital gain,2024-08-13 01:33:44.615825+00:00,3.2205712
715,10,2,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero negativo,3549,36356,0,1.0,0,1,0,1,1,77,7,AI prediction,Education,2024-08-13 01:35:16.786052+00:00,1.53617045
715,11,2,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero positivo,3550,36138,1,0.71,1,1,0,0,0,60,4,Education,Marital status,2024-08-13 01:36:41.469114+00:00,1.4113843666666668
715,12,3,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso positivo,3552,39044,1,0.85,0,0,1,0,1,85,8,Education,Hours per week,2024-08-13 01:37:40.532881+00:00,0.9843961166666666
715,13,3,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso negativo,3553,37060,0,0.97,1,0,0,0,1,77,6,Education,Age,2024-08-13 01:38:33.174719+00:00,0.8773639666666667
715,14,3,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,falso negativo,3554,37892,0,0.865,1,0,0,0,1,81,8,Education,Working class,2024-08-13 01:40:23.895683+00:00,1.8453494
715,15,3,5ed9c3054268815691ed0e2c,adult_cfs,adult,cfs,2,verdadero negativo,3555,35947,0,0.97,0,1,0,1,1,75,4,AI prediction,Age,2024-08-13 01:41:14.846620+00:00,0.8491822833333333
716,0,0,65603f388b128e01321fdee9,compas_control,compas,control,0,falso positivo,3518,40484,1,0.6367703376792397,0,0,1,0,1,90,9,Num. prior criminal records,Age,2024-08-13 01:21:00.149893+00:00,6.15133435
716,1,0,65603f388b128e01321fdee9,compas_control,compas,control,0,falso positivo,3522,40314,1,0.8018568687451788,0,0,1,0,1,95,9,Num. prior criminal records,Charge degree,2024-08-13 01:22:59.992512+00:00,1.9973769833333332
716,2,0,65603f388b128e01321fdee9,compas_control,compas,control,0,falso negativo,3525,39991,0,0.5373610868853997,1,0,0,0,1,90,9,Num. prior criminal records,Num. juvenil convictions,2024-08-13 01:24:40.902996+00:00,1.6818414
716,3,0,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero positivo,3532,41039,1,0.5509063959190621,1,1,1,1,1,80,9,Num. prior criminal records,Charge degree,2024-08-13 01:28:07.954113+00:00,3.45085195
716,4,1,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero positivo,3544,40244,1,0.6231160722671735,1,1,1,1,1,85,9,Num. prior criminal records,Age,2024-08-13 01:33:05.299791+00:00,4.955761300000001
716,5,1,65603f388b128e01321fdee9,compas_control,compas,control,0,falso negativo,3548,40272,0,0.6523853528761078,1,0,0,0,1,85,9,Num. prior criminal records,Age,2024-08-13 01:35:15.020258+00:00,2.1620077833333338
716,6,1,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero negativo,3551,40262,0,0.7753301349372896,0,1,0,1,1,95,9,Num. prior criminal records,Age,2024-08-13 01:36:50.938742+00:00,1.5986414000000002
716,7,1,65603f388b128e01321fdee9,compas_control,compas,control,0,falso positivo,3556,40201,1,0.5948769347944419,0,0,0,1,0,90,9,Num. prior criminal records,Age,2024-08-13 01:41:35.819358+00:00,4.748010266666666
716,8,2,65603f388b128e01321fdee9,compas_control,compas,control,0,falso positivo,3557,40213,1,0.6320332997449796,0,0,1,0,1,90,9,Num. prior criminal records,Age,2024-08-13 01:44:58.457815+00:00,3.3773076166666667
716,9,2,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero negativo,3558,40888,0,0.7186380297744048,0,1,0,1,1,95,9,Num. prior criminal records,Age,2024-08-13 01:46:38.244205+00:00,1.6631065
716,10,2,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero negativo,3559,40060,0,0.5807885670308062,0,1,0,1,1,80,9,Num. prior criminal records,Age,2024-08-13 01:50:03.448821+00:00,3.420076933333333
716,11,2,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero positivo,3560,40205,1,0.5236657837072888,1,1,0,0,0,90,9,Num. prior criminal records,Age,2024-08-13 01:51:50.777364+00:00,1.78880905
716,12,3,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero negativo,3561,39941,0,0.6535152312032049,0,1,0,1,1,90,9,Num. prior criminal records,Charge degree,2024-08-13 01:53:55.673537+00:00,2.0816028833333333
716,13,3,65603f388b128e01321fdee9,compas_control,compas,control,0,falso negativo,3562,40773,0,0.5000107459703214,1,0,1,1,0,90,9,Num. prior criminal records,Charge degree,2024-08-13 01:56:27.151370+00:00,2.52463055
716,14,3,65603f388b128e01321fdee9,compas_control,compas,control,0,falso negativo,3563,40795,0,0.5627383790050822,1,0,0,0,1,90,9,Num. prior criminal records,Age,2024-08-13 01:58:31.654161+00:00,2.0750465166666667
716,15,3,65603f388b128e01321fdee9,compas_control,compas,control,0,verdadero positivo,3564,40323,1,0.6681296743068114,1,1,0,0,0,80,9,Charge degree,Age,2024-08-13 02:00:35.612897+00:00,2.065978933333333
717,0,0,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso positivo,3524,39984,1,0.5318328912941283,0,0,0,1,0,75,8,Num. prior criminal records,AI prediction,2024-08-13 01:23:55.354025+00:00,3.1614553499999998
717,1,0,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso negativo,3526,40505,0,0.5172425941425742,1,0,0,0,1,68,7,Similar cases,AI prediction,2024-08-13 01:25:13.745272+00:00,1.3065207833333334
717,2,0,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero negativo,3528,40518,0,0.6544389935609652,0,1,0,1,1,85,6,Num. prior criminal records,Similar cases,2024-08-13 01:26:17.931044+00:00,1.0697628666666668
717,3,0,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso negativo,3529,40292,0,0.5417876513500928,1,0,0,0,1,88,7,Similar cases,AI prediction,2024-08-13 01:26:46.291567+00:00,0.47267538333333337
717,4,1,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero positivo,3530,41039,1,0.5509063959190621,1,1,1,1,1,72,6,Num. prior criminal records,AI prediction,2024-08-13 01:27:41.592490+00:00,0.9216820499999999
717,5,1,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso positivo,3533,40248,1,0.5993216674359284,0,0,1,0,1,85,7,Num. prior criminal records,Similar cases,2024-08-13 01:28:09.414165+00:00,0.4636945833333333
717,6,1,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso positivo,3534,40327,1,0.6471767616252863,0,0,1,0,1,84,7,Num. prior criminal records,AI prediction,2024-08-13 01:28:59.195396+00:00,0.8296871833333334
717,7,1,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso negativo,3536,39996,0,0.7117106703717708,1,0,0,0,1,92,6,Num. prior criminal records,Similar cases,2024-08-13 01:29:18.612021+00:00,0.3236104166666667
717,8,2,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso negativo,3537,40037,0,0.6466955822023019,1,0,0,0,1,72,6,AI prediction,Similar cases,2024-08-13 01:30:20.463159+00:00,1.0308523
717,9,2,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero positivo,3539,40323,1,0.6681296743068114,1,1,1,1,1,71,5,Num. days in jail,AI prediction,2024-08-13 01:30:39.930748+00:00,0.3244598166666667
717,10,2,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,falso positivo,3540,41107,1,0.6015385798432786,0,0,1,0,1,75,7,Num. juvenile convictions,AI prediction,2024-08-13 01:31:06.480216+00:00,0.44249113333333334
717,11,2,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero negativo,3541,40118,0,0.5924419039378288,0,1,0,1,1,70,6,Similar cases,AI prediction,2024-08-13 01:31:22.349548+00:00,0.26448886666666666
717,12,3,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero negativo,3542,40513,0,0.6535152312032049,0,1,1,0,0,61,6,Similar cases,Num. prior criminal records,2024-08-13 01:32:29.135452+00:00,1.1130984
717,13,3,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero positivo,3543,40695,1,0.5531636142594647,1,1,1,1,1,70,7,Similar cases,AI prediction,2024-08-13 01:32:50.671736+00:00,0.35893806666666667
717,14,3,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero positivo,3545,40168,1,0.5417027144825676,1,1,0,0,0,56,6,Similar cases,Num. prior criminal records,2024-08-13 01:33:23.840332+00:00,0.5528099333333334
717,15,3,63f77b9ca8439f6e1620c1cd,compas_cfs,compas,cfs,2,verdadero negativo,3547,40693,0,0.5539591551283906,0,1,0,1,1,70,6,Num. prior criminal records,AI prediction,2024-08-13 01:34:04.853357+00:00,0.6835504166666666
718,0,0,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso positivo,3565,40312,1,0.6359817118402777,0,0,1,0,1,71,8,Num. prior criminal records,Charge degree,2024-08-14 19:28:51.783757+00:00,0.8094576833333333
718,1,0,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso positivo,3566,40726,1,0.5003083235685609,0,0,0,1,0,57,5,Num. prior criminal records,Sex,2024-08-14 19:29:34.302202+00:00,0.70864075
718,2,0,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso positivo,3567,40869,1,0.5920017403509971,0,0,1,0,1,67,7,Num. prior criminal records,Age,2024-08-14 19:29:58.686182+00:00,0.40639966666666666
718,3,0,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso negativo,3568,40383,0,0.6435705291872424,1,0,0,0,1,62,6,Num. prior criminal records,Age,2024-08-14 19:30:29.449907+00:00,0.5127287500000001
718,4,1,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso negativo,3569,40274,0,0.7885816339469609,1,0,0,0,1,62,6,Num. prior criminal records,Age,2024-08-14 19:31:20.035109+00:00,0.8430867000000001
718,5,1,66271b4aaaf60fd058302f09,compas_control,compas,control,0,verdadero negativo,3570,40720,0,0.6544389935609652,0,1,0,1,1,64,6,Num. prior criminal records,Num. days in jail,2024-08-14 19:31:38.145329+00:00,0.301837
718,6,1,66271b4aaaf60fd058302f09,compas_control,compas,control,0,verdadero positivo,3571,40682,1,0.5404413293979428,1,1,1,1,1,64,7,Num. prior criminal records,Age,2024-08-14 19:32:11.322141+00:00,0.5529468666666666
718,7,1,66271b4aaaf60fd058302f09,compas_control,compas,control,0,verdadero positivo,3572,41017,1,0.5639224230476312,1,1,1,1,1,61,5,Num. prior criminal records,Age,2024-08-14 19:32:30.972329+00:00,0.3275031333333333
718,8,2,66271b4aaaf60fd058302f09,compas_control,compas,control,0,verdadero positivo,3573,40630,1,0.5971747606642084,1,1,1,1,1,70,5,Num. prior criminal records,Age,2024-08-14 19:32:58.112067+00:00,0.45232896666666667
718,9,2,66271b4aaaf60fd058302f09,compas_control,compas,control,0,falso positivo,3574,40314,1,0.8018568687451788,0,0,1,0,1,65,6,Num. prior criminal records,Charge degree,2024-08-14 19:33:18.029920+00:00,0.3319642166666667
